location_id,AddressNumber,StreetNamePreDirectional,StreetNamePreType,StreetName,StreetNamePostType,StreetNamePostDirectional,county,address_1,address_2,city,state,zip,state_abbr,location_source_value,latitude,longitude,geometry,Nominatim_address
48186,422,South,,Washington,Street,,Christian County,422 S Washington St,,Taylorville,Illinois,62568,IL,"422 S WASHINGTON ST, TAYLORVILLE, IL 62568",39.54618526811701,-89.29590464584341,POINT (-89.29590464584341 39.54618526811701),"422,South  Washington Street , Taylorville, Christian County, Illinois, 62568, United States"
48516,1400,,,Maple,Avenue,,DuPage County,1400 Maple Ave,,Downers Grove,Illinois,60515,IL,"1400 MAPLE AVE 2, DOWNERS GROVE, IL 60515",41.788890095818445,-88.02024489220949,POINT (-88.02024489220949 41.78889009581845),"1400,  Maple Avenue , Downers Grove, DuPage County, Illinois, 60515, United States"
17193,306,South,,Locust,Street,,Christian County,306 South Locust Street,,Pana,Illinois,62557,IL,"306 South Locust Street, Pana, Illinois 62557",39.385631,-89.082757,POINT (-89.082757 39.385631),"306,South  Locust Street , Pana, Christian County, Illinois, 62557, United States"
33089,3,,,Erie,Court,,Cook County,3 Erie Court,,Oak Park,Illinois,60302,IL,"3 ERIE COURT, OAK PARK, IL 60302",41.8914014000001,-87.7761795599999,POINT (-87.7761795599999 41.8914014000001),"3,  Erie Court , Oak Park, Cook County, Illinois, 60302, United States"
48286,2101,North,,Fremont,Street,,Cook County,2101 N Fremont St,,Chicago,Illinois,60614,IL,"2101 N FREMONT ST, CHICAGO, IL 60614",41.919746288862605,-87.65121892643062,POINT (-87.65121892643062 41.9197462888626),"2101,North  Fremont Street , Chicago, Cook County, Illinois, 60614, United States"
48185,311,East,,Madison,Street,,Champaign County,311 E Madison St,,Philo,Illinois,61864,IL,"311 E MADISON ST, PHILO, IL 61864",40.005631745750335,-88.15378327433886,POINT (-88.15378327433886 40.00563174575034),"311,East  Madison Street , Philo, Champaign County, Illinois, 61864, United States"
16269,1601,North,,Sherman,Avenue,,Cook County,1601 N Sherman Ave,,Evanston,Illinois,60201,IL,"1601 N SHERMAN AVE, EVANSTON, IL 60201",42.04734710700006,-87.68171151399997,POINT (-87.68171151399997 42.04734710700006),"1601,North  Sherman Avenue , Evanston, Cook County, Illinois, 60201, United States"
45279,3210,West,,Arthington,Street,,Cook County,3210 West Arthington Street,,Chicago,Illinois,60624,IL,"3210 WEST ARTHINGTON STREET, CHICAGO, IL 60624",41.87048357473984,-87.70635937746732,POINT (-87.70635937746732 41.87048357473984),"3210,West  Arthington Street , Chicago, Cook County, Illinois, 60624, United States"
48202,2559,North,,Sayre,Avenue,,Cook County,2559 N Sayre Ave,,Chicago,Illinois,60707,IL,"2559 N SAYRE AVE, CHICAGO, IL 60707",41.92669738493666,-87.80145089102932,POINT (-87.80145089102932 41.92669738493666),"2559,North  Sayre Avenue , Chicago, Cook County, Illinois, 60707, United States"
33045,403,East,,First,Street,,Lee County,403 E First Street,,Dixon,Illinois,61021,IL,"403 E FIRST STREET, DIXON, IL 61021",41.8447784300001,-89.4788951199999,POINT (-89.4788951199999 41.8447784300001),"403,East  First Street , Dixon, Lee County, Illinois, 61021, United States"
16916,18,Northwest,,Fourth,Street,,Fayette County,18 Nw Fourth Street,,Evansville,Indiana,47708,IN,"18 Nw Fourth Street, Evansville, Indiana 47708",39.026564,-88.848612,POINT (-88.848612 39.026564),"18,Northwest  Fourth Street , Evansville, Fayette County, Indiana, 47708, United States"
44400,3412,West,,Kilgore,Avenue,,Delaware County,3412 W Kilgore Ave,,Muncie,Indiana,47304,IN,"3412 W KILGORE AVE, MUNCIE, IN 47304",40.18223365673271,-85.4264487534232,POINT (-85.4264487534232 40.18223365673271),"3412,West  Kilgore Avenue , Muncie, Delaware County, Indiana, 47304, United States"
36241,4411,,,Theater,Drive,,Vanderburgh County,4411 Theater Dr,,Evansville,Indiana,47715,IN,"4411 Theater Dr, Evansville, IN 47715",37.99619799996342,-87.49625300018474,POINT (-87.49625300018474 37.99619799996342),"4411,  Theater Drive , Evansville, Vanderburgh County, Indiana, 47715, United States"
50440,7356,East,County Road,50,,South,Sullivan County,7356 East County Road 50 South,,Dugger,Indiana,47848,IN,"7356 EAST COUNTY ROAD 50 SOUTH, DUGGER, IN 47848",39.074191598249215,-87.27176238742754,POINT (-87.27176238742754 39.07419159824921),"7356,East County Road 50  South, Dugger, Sullivan County, Indiana, 47848, United States"
33309,833,,,Park East,Boulevard,,Tippecanoe County,833 Park East Blvd,,Lafayette,Indiana,47905,IN,"833 PARK EAST BLVD, LAFAYETTE, IN 47905",40.4066718,-86.82744646,POINT (-86.82744646 40.4066718),"833,  Park East Boulevard , Lafayette, Tippecanoe County, Indiana, 47905, United States"
49748,4040,South,,150w,,,LaGrange County,4040 S 150W,,Lagrange,Indiana,46761,IN,"4040 S 150W, LAGRANGE, IN 46761",41.582826404873,-85.45440352189253,POINT (-85.45440352189253 41.582826404873),"4040,South  150w  , Lagrange, LaGrange County, Indiana, 46761, United States"
37168,1404,East,,Ireland,Road,,St. Joseph County,1404 E Ireland Rd,,South Bend,Indiana,46614,IN,"1404 E Ireland Rd, South Bend, IN 46614",41.62856899973465,-86.22872399969701,POINT (-86.22872399969701 41.62856899973465),"1404,East  Ireland Road , South Bend, St. Joseph County, Indiana, 46614, United States"
64404,3807,South,,Madison,Street,,Delaware County,3807 South Madison Street,,Muncie,Indiana,47302,IN,"3807 SOUTH MADISON STREET, MUNCIE, IN 47302",40.15956006475977,-85.38411311592462,POINT (-85.38411311592462 40.15956006475977),"3807,South  Madison Street , Muncie, Delaware County, Indiana, 47302, United States"
44460,27,,,Pequignot,Drive,,Kosciusko County,27 Pequignot Dr,,Pierceton,Indiana,46562,IN,"27 PEQUIGNOT DR, PIERCETON, IN 46562",41.20503107624333,-85.69357220750378,POINT (-85.69357220750378 41.20503107624333),"27,  Pequignot Drive , Pierceton, Kosciusko County, Indiana, 46562, United States"
33261,441,North,,Wabash,Avenue,,Grant County,441 N Wabash Ave,,Marion,Indiana,46952,IN,"441 N WABASH AVE, MARION, IN 46952",40.5636952,-85.66416326,POINT (-85.66416326 40.5636952),"441,North  Wabash Avenue , Marion, Grant County, Indiana, 46952, United States"
51762,350,South,,John Mcbride,Avenue,,Steuben County,350 S John Mcbride Ave,,Angola,Indiana,46703,IN,"350 S JOHN MCBRIDE AVE, ANGOLA, IN 46703",41.63206857685324,-84.97233101403621,POINT (-84.97233101403621 41.63206857685324),"350,South  John Mcbride Avenue , Angola, Steuben County, Indiana, 46703, United States"
33278,8400,,,Northwest,Boulevard,,Marion County,8400 Northwest Blvd,,Indianapolis,Indiana,46278,IN,"8400 NORTHWEST BLVD, INDIANAPOLIS, IN 46278",39.90769543,-86.2672165,POINT (-86.2672165 39.90769543),"8400,  Northwest Boulevard , Indianapolis, Marion County, Indiana, 46278, United States"
52679,2650,West,,35th,Avenue,,Lake County,2650 W 35Th Avenue,,Gary,Indiana,46408,IN,"2650 W 35TH AVENUE, GARY, IN 46408",41.55701510214268,-87.36944198084387,POINT (-87.36944198084387 41.55701510214268),"2650,West  35th Avenue , Gary, Lake County, Indiana, 46408, United States"
51085,310,East,,Grant,,,Meade County,310 E Grant,,Meade,Kansas,67864,KS,"310 E GRANT, MEADE, KS 67864",37.28806068081016,-100.33642042921475,POINT (-100.3364204292148 37.28806068081016),"310,East  Grant  , Meade, Meade County, Kansas, 67864, United States"
49286,530,East,,4th,Avenue,,Anderson County,530 E 4Th Ave,,Garnett,Kansas,66032,KS,"530 E 4TH AVE, GARNETT, KS 66032",38.28059429929109,-95.23282391209588,POINT (-95.23282391209588 38.28059429929109),"530,East  4th Avenue , Garnett, Anderson County, Kansas, 66032, United States"
33450,101,,,Industrail,Road,,Marion County,101 Industrail Road,,Hillsboro,Kansas,67063,KS,"101 INDUSTRAIL ROAD, HILLSBORO, KS 67063",38.3619941600001,-97.18877786,POINT (-97.18877786 38.3619941600001),"101,  Industrail Road , Hillsboro, Marion County, Kansas, 67063, United States"
33484,6815,,,Hilltop,Road,,Johnson County,6815 Hilltop Rd,SUITE 100,Shawnee,Kansas,66226,KS,"6815 HILLTOP RD, SUITE 100, SHAWNEE, KS 66226",39.0053238,-94.844691,POINT (-94.844691 39.0053238),"6815,  Hilltop Road , Shawnee, Johnson County, Kansas, 66226, United States"
15501,7250,,,State,Avenue,,Wyandotte County,7250 State Ave,,Kansas City,Kansas,66112,KS,"7250 STATE AVE, KANSAS CITY, KS 66112",39.12191118700007,-94.74806142599992,POINT (-94.74806142599992 39.12191118700007),"7250,  State Avenue , Kansas City, Wyandotte County, Kansas, 66112, United States"
33532,6135,Southwest,,17th,Street,,Shawnee County,6135 Sw 17Th Street,,Topeka,Kansas,66615,KS,"6135 SW 17TH STREET, TOPEKA, KS 66615",39.0358446000001,-95.7657124,POINT (-95.7657124 39.0358446000001),"6135,Southwest  17th Street , Topeka, Shawnee County, Kansas, 66615, United States"
52137,6200,,,Roe,,,Johnson County,6200 Roe,,Shawnee Mission,Kansas,66205,KS,"6200 ROE, SHAWNEE MISSION, KS 66205",39.016822467868174,-94.64096370836612,POINT (-94.64096370836612 39.01682246786817),"6200,  Roe  , Shawnee Mission, Johnson County, Kansas, 66205, United States"
42885,709,,,Utah,Street,,Brown County,709 Utah St,,Hiawatha,Kansas,66434,KS,"709 UTAH ST, HIAWATHA, KS 66434",39.85151826046194,-95.53828506540285,POINT (-95.53828506540285 39.85151826046194),"709,  Utah Street , Hiawatha, Brown County, Kansas, 66434, United States"
17386,101,West,,Main,Street,,Chautauqua County,101 West Main Street,,Sedan,Kansas,67361,KS,"101 West Main Street, Sedan, Kansas 67361",37.126833,-96.187131,POINT (-96.18713099999999 37.126833),"101,West  Main Street , Sedan, Chautauqua County, Kansas, 67361, United States"
49348,601,East,,Chippewa,Street,,Miami County,601 E Chippewa St,,Paola,Kansas,66071,KS,"601 E CHIPPEWA ST, PAOLA, KS 66071",38.56764448384081,-94.87127630607294,POINT (-94.87127630607294 38.56764448384081),"601,East  Chippewa Street , Paola, Miami County, Kansas, 66071, United States"
17986,306,North,,Main,Street,,Sedgwick County,306 North Main Street,,Cheney,Kansas,67025,KS,"306 North Main Street, Cheney, Kansas 67025",37.624676,-97.780467,POINT (-97.780467 37.624676),"306,North  Main Street , Cheney, Sedgwick County, Kansas, 67025, United States"
33513,1901,East,,1st,Street,,Harvey County,1901 E 1St St,,Newton,Kansas,67114,KS,"1901 E 1ST ST, NEWTON, KS 67114",38.0402765600001,-97.31307896,POINT (-97.31307896 38.0402765600001),"1901,East  1st Street , Newton, Harvey County, Kansas, 67114, United States"
33512,10500,,,Quivira,Road,,Johnson County,10500 Quivira Road Box 15959,,Overland Park,Kansas,66215,KS,"10500 QUIVIRA ROAD BOX 15959, OVERLAND PARK, KS 66215",38.9374642000001,-94.72641401,POINT (-94.72641401 38.9374642000001),"10500,  Quivira Road , Overland Park, Johnson County, Kansas, 66215, United States"
33580,320,,,Loretto,Road,,Marion County,320 Loretto Road,,Lebanon,Kentucky,40033,KY,"320 LORETTO ROAD, LEBANON, KY 40033",37.56982888,-85.2614564099999,POINT (-85.26145640999989 37.56982888),"320,  Loretto Road , Lebanon, Marion County, Kentucky, 40033, United States"
49417,3755,,,Scheben,Drive,,Boone County,3755 Scheben Dr,,Erlanger,Kentucky,41018,KY,"3755 SCHEBEN DR, ERLANGER, KY 41018",39.03458438426514,-84.62352974281853,POINT (-84.62352974281853 39.03458438426514),"3755,  Scheben Drive , Erlanger, Boone County, Kentucky, 41018, United States"
65297,7786,,,Lexington,Road,,Garrard County,7786 Lexington Road,,Lancaster,Kentucky,40444,KY,"7786 LEXINGTON ROAD, LANCASTER, KY 40444",37.69945320797213,-84.66157428622975,POINT (-84.66157428622975 37.69945320797213),"7786,  Lexington Road , Lancaster, Garrard County, Kentucky, 40444, United States"
45824,3001,West,Highway,146,,,Oldham County,3001 W Hwy 146,,Lagrange,Kentucky,40032,KY,"3001 W HWY 146, LAGRANGE, KY 40032",38.40389132639314,-85.41658270325841,POINT (-85.41658270325841 38.40389132639314),"3001,West Highway 146  , Lagrange, Oldham County, Kentucky, 40032, United States"
18061,4350,,,Brownsboro,Road,,Jefferson County,4350 Brownsboro Road,Suite 310,Louisville,Kentucky,40207,KY,"4350 Brownsboro Road, Suite 310, Louisville, Kentucky 40207",38.269645,-85.654578,POINT (-85.654578 38.269645),"4350,  Brownsboro Road , Louisville, Jefferson County, Kentucky, 40207, United States"
49482,1349A,,,Leestown,Road,,Franklin County,1349A Leestown Rd,,Frankfort,Kentucky,40601,KY,"1349A LEESTOWN RD, FRANKFORT, KY 40601",38.18911698480503,-84.81672457641635,POINT (-84.81672457641635 38.18911698480503),"1349A,  Leestown Road , Frankfort, Franklin County, Kentucky, 40601, United States"
65016,148,,,London Mountain View,Drive,,Laurel County,148 London Mountain View Drive,,London,Kentucky,40741,KY,"148 LONDON MOUNTAIN VIEW DRIVE, LONDON, KY 40741",37.15082579370914,-84.11773327358601,POINT (-84.11773327358601 37.15082579370914),"148,  London Mountain View Drive , London, Laurel County, Kentucky, 40741, United States"
13785,1400,,,College,Drive,,Boyd County,1400 College Drive,,Ashland,Kentucky,41101,KY,"1400 COLLEGE DRIVE, ASHLAND, KY 41101",38.469201479000034,-82.65066446199995,POINT (-82.65066446199995 38.46920147900003),"1400,  College Drive , Ashland, Boyd County, Kentucky, 41101, United States"
16938,1854,,,Midland,Trail,,Shelby County,1854 Midland Trail,,Shelbyville,Kentucky,40065,KY,"1854 Midland Trail, Shelbyville, Kentucky 40065",38.221922,-85.344816,POINT (-85.34481599999999 38.221922),"1854,  Midland Trail , Shelbyville, Shelby County, Kentucky, 40065, United States"
45827,163,,,Woodsbend Boys Camp,Road,,Morgan County,163 Woodsbend Boys Camp Rd,,West Liberty,Kentucky,41472,KY,"163 WOODSBEND BOYS CAMP RD, WEST LIBERTY, KY 41472",37.91731405564578,-83.33287656891301,POINT (-83.33287656891301 37.91731405564578),"163,  Woodsbend Boys Camp Road , West Liberty, Morgan County, Kentucky, 41472, United States"
49435,5500,North,,Preston,Highway,,Bullitt County,5500 N Preston Hwy,,Shepherdsville,Kentucky,40165,KY,"5500 N PRESTON HWY, SHEPHERDSVILLE, KY 40165",38.05716976631197,-85.67307742909901,POINT (-85.67307742909901 38.05716976631197),"5500,North  Preston Highway , Shepherdsville, Bullitt County, Kentucky, 40165, United States"
49538,2931,,,Pindell,Avenue,,Jefferson County,2931 Pindell Ave,,Louisville,Kentucky,40217,KY,"2931 PINDELL AVE, LOUISVILLE, KY 40217",38.209026341821314,-85.73117856173901,POINT (-85.73117856173901 38.20902634182131),"2931,  Pindell Avenue , Louisville, Jefferson County, Kentucky, 40217, United States"
33558,1140,,,Lexington,Road,,Scott County,1140 Lexington Road,,Georgetown,Kentucky,40324,KY,"1140 LEXINGTON ROAD, GEORGETOWN, KY 40324",38.18651851,-84.56091079,POINT (-84.56091078999999 38.18651851),"1140,  Lexington Road , Georgetown, Scott County, Kentucky, 40324, United States"
37714,15,East,,Offutt,Street,,Allegany County,15 E Offutt St,,Cumberland,Maryland,21502,MD,"15 E Offutt St, Cumberland, MD 21502",39.628593000150296,-78.76648799969013,POINT (-78.76648799969013 39.6285930001503),"15,East  Offutt Street , Cumberland, Allegany County, Maryland, 21502, United States"
37662,1024,,,Saint Nicholas,Drive,,Charles County,1024 Saint Nicholas Dr,,Waldorf,Maryland,20603,MD,"1024 Saint Nicholas Dr, Waldorf, MD 20603",38.61472699980519,-76.93231000044673,POINT (-76.93231000044673 38.61472699980519),"1024,  Saint Nicholas Drive , Waldorf, Charles County, Maryland, 20603, United States"
51096,445,,,Lewis,Lane,,Harford County,445 Lewis Lane,,Havre De Grace,Maryland,21078,MD,"445 LEWIS LANE, HAVRE DE GRACE, MD 21078",39.54792862516253,-76.0958328477357,POINT (-76.09583284773571 39.54792862516253),"445,  Lewis Lane , Havre De Grace, Harford County, Maryland, 21078, United States"
49686,300,,,Calverton School,Road,,Calvert County,300 Calverton School Rd,,Huntingtown,Maryland,20639,MD,"300 CALVERTON SCHOOL RD, HUNTINGTOWN, MD 20639",38.5889409278709,-76.60892173085024,POINT (-76.60892173085024 38.5889409278709),"300,  Calverton School Road , Huntingtown, Calvert County, Maryland, 20639, United States"
33671,7220,,,Discovery,Drive,,Howard County,7220 Discovery Drive,,Elkridge,Maryland,21075,MD,"7220 DISCOVERY DRIVE, ELKRIDGE, MD 21075",39.19256104,-76.76727475,POINT (-76.76727475 39.19256104),"7220,  Discovery Drive , Elkridge, Howard County, Maryland, 21075, United States"
49703,452,,,Bow,Street,,Cecil County,452 Bow St,,Elkton,Maryland,21921,MD,"452 BOW ST, ELKTON, MD 21921",39.61442013321903,-75.83094623003855,POINT (-75.83094623003855 39.61442013321903),"452,  Bow Street , Elkton, Cecil County, Maryland, 21921, United States"
49593,10100,,,Country Club,Road,Southeast,Allegany County,10100 Country Club Rd Se,,Cumberland,Maryland,21501,MD,"10100 COUNTRY CLUB RD SE, CUMBERLAND, MD 21501",39.656251351783546,-78.73596679198619,POINT (-78.73596679198619 39.65625135178355),"10100,  Country Club Road Southeast, Cumberland, Allegany County, Maryland, 21501, United States"
31521,125,North,,Union,Avenue,,Harford County,125 North Union Avenue,,Havre De Grace,Maryland,21078,MD,"125 North Union Avenue, Havre De Grace, MD 21078",39.5486216512831,-76.09130383851722,POINT (-76.09130383851722 39.5486216512831),"125,North  Union Avenue , Havre De Grace, Harford County, Maryland, 21078, United States"
14492,12712,,,Rock Creek Mill,Road,,Montgomery County,12712 Rock Creek Mill Rd,# A14,Rockville,Maryland,20852,MD,"12712 ROCK CREEK MILL RD #A14, ROCKVILLE, MD 20852",39.06439691100008,-77.11338087899998,POINT (-77.11338087899998 39.06439691100008),"12712,  Rock Creek Mill Road , Rockville, Montgomery County, Maryland, 20852, United States"
38238,104,,,Ellington,Boulevard,,Montgomery County,104 Ellington Blvd,,Gaithersburg,Maryland,20878,MD,"104 Ellington Blvd, Gaithersburg, MD 20878",39.11506000020812,-77.20441099986877,POINT (-77.20441099986877 39.11506000020812),"104,  Ellington Boulevard , Gaithersburg, Montgomery County, Maryland, 20878, United States"
43398,2020,,,Toulson,Road,,Anne Arundel County,2020 Toulson Road,,Jessup,Maryland,20794,MD,"2020 TOULSON ROAD, JESSUP, MD 20794",39.13902998191959,-76.77775088951789,POINT (-76.77775088951789 39.13902998191959),"2020,  Toulson Road , Jessup, Anne Arundel County, Maryland, 20794, United States"
31519,3813,,,Washington,Avenue,,Harford County,3813 Washington Avenue,,Abingdon,Maryland,21009,MD,"3813 Washington Avenue, Abingdon, MD 21009",39.456205226447146,-76.25564698516325,POINT (-76.25564698516325 39.45620522644715),"3813,  Washington Avenue , Abingdon, Harford County, Maryland, 21009, United States"
29778,800,,,York,Road,,Baltimore County,800 York Road,,Towson,Maryland,21204,MD,"800 York Road, Towson, MD 21204",39.40643050391561,-76.60680549138203,POINT (-76.60680549138203 39.40643050391561),"800,  York Road , Towson, Baltimore County, Maryland, 21204, United States"
37690,21511,,,Van Dyke,Avenue,,Macomb County,21511 Van Dyke Ave,,Warren,Michigan,48089,MI,"21511 Van Dyke Ave, Warren, MI 48089",42.45438099970324,-83.02634200028582,POINT (-83.02634200028582 42.45438099970324),"21511,  Van Dyke Avenue , Warren, Macomb County, Michigan, 48089, United States"
33744,2333,,,Biddle,Avenue,,Wayne County,2333 Biddle Ave,,Wyandotte,Michigan,48192,MI,"2333 BIDDLE AVE, WYANDOTTE, MI 48192",42.21010218,-83.147228914,POINT (-83.147228914 42.21010218),"2333,  Biddle Avenue , Wyandotte, Wayne County, Michigan, 48192, United States"
29968,3620,,State Highway,37,,,Lake County,3620 State Highway 37,,Baldwin,Michigan,49304,MI,"3620 State Highway 37, Baldwin, MI 49304",43.92225074827905,-85.85082253607891,POINT (-85.85082253607891 43.92225074827905),"3620, State Highway 37  , Baldwin, Lake County, Michigan, 49304, United States"
17588,242,North,,Michigan,,,Newaygo County,242 North Michigan,,Shelby,Michigan,49455,MI,"242 North Michigan, Shelby, Michigan 49455",43.57121,-86.039604,POINT (-86.039604 43.57121),"242,North  Michigan  , Shelby, Newaygo County, Michigan, 49455, United States"
29922,20260,,,Capital,Avenue,Northeast,Calhoun County,20260 Capital Avenue Northeast,,Battle Creek,Michigan,49017,MI,"20260 Capital Avenue Northeast, Battle Creek, MI 49017",42.36648117476826,-85.14619930666022,POINT (-85.14619930666022 42.36648117476826),"20260,  Capital Avenue Northeast, Battle Creek, Calhoun County, Michigan, 49017, United States"
50810,28015,,,Joy,Road,,Wayne County,28015 Joy Rd,,Westland,Michigan,48185,MI,"28015 JOY RD, WESTLAND, MI 48185",42.354604987761135,-83.31802051290404,POINT (-83.31802051290404 42.35460498776114),"28015,  Joy Road , Westland, Wayne County, Michigan, 48185, United States"
52533,19725,,,Strasburg,Street,,Wayne County,19725 Strasburg St,,Detroit,Michigan,48205,MI,"19725 STRASBURG ST, DETROIT, MI 48205",42.44133426172544,-82.99912312622874,POINT (-82.99912312622874 42.44133426172544),"19725,  Strasburg Street , Detroit, Wayne County, Michigan, 48205, United States"
33854,826,West,,King,Street,,Shiawassee County,826 W King St,,Owosso,Michigan,48867,MI,"826 W KING ST, OWOSSO, MI 48867",43.0058599700001,-84.18154794,POINT (-84.18154794 43.0058599700001),"826,West  King Street , Owosso, Shiawassee County, Michigan, 48867, United States"
63918,239,North,,State,Road,,Shiawassee County,239 North State Road,,Owosso,Michigan,48867,MI,"239 NORTH STATE ROAD, OWOSSO, MI 48867",43.00129078271359,-84.11971961756247,POINT (-84.11971961756247 43.00129078271359),"239,North  State Road , Owosso, Shiawassee County, Michigan, 48867, United States"
33798,515,North,,Michigan,Avenue,,Saginaw County,515 N Michigan Ave,,Saginaw,Michigan,48602,MI,"515 N MICHIGAN AVE, SAGINAW, MI 48602",43.4208002,-83.96029184,POINT (-83.96029184 43.4208002),"515,North  Michigan Avenue , Saginaw, Saginaw County, Michigan, 48602, United States"
16740,104,South,,Tenth,Street,,Delta County,104 South Tenth Street,,Gladstone,Michigan,49837,MI,"104 South Tenth Street, Gladstone, Michigan 49837",45.846101,-87.021783,POINT (-87.021783 45.846101),"104,South  Tenth Street , Gladstone, Delta County, Michigan, 49837, United States"
33852,16001,West,,Nine Mile,Road,,Oakland County,16001 W Nine Mile Rd,"FISHER CENTER, 5TH FLOOR",Southfield,Michigan,48037,MI,"16001 W NINE MILE RD, FISHER CENTER, 5TH FLOOR, SOUTHFIELD, MI 48037",42.4579941200001,-83.20489063,POINT (-83.20489062999999 42.4579941200001),"16001,West  Nine Mile Road , Southfield, Oakland County, Michigan, 48037, United States"
15124,64,,,Waldron,Street,,Hillsdale County,64 Waldron St,,Hillsdale,Michigan,49242,MI,"64 WALDRON ST, HILLSDALE, MI 49242",41.91872986900006,-84.63143900999994,POINT (-84.63143900999994 41.91872986900006),"64,  Waldron Street , Hillsdale, Hillsdale County, Michigan, 49242, United States"
33876,1013,,,Hart,Boulevard,,Wright County,1013 Hart Boulevard,,Monticello,Minnesota,55362,MN,"1013 HART BOULEVARD, MONTICELLO, MN 55362",45.30035709,-93.77863144,POINT (-93.77863144 45.30035709),"1013,  Hart Boulevard , Monticello, Wright County, Minnesota, 55362, United States"
63510,10190,,,Baltimore,Street,Northeast,Anoka County,10190 Baltimore Street Northeast,,Blaine,Minnesota,55449,MN,"10190 BALTIMORE STREET NORTHEAST, BLAINE, MN 55449",45.15494637472985,-93.23408178064656,POINT (-93.23408178064656 45.15494637472985),"10190,  Baltimore Street Northeast, Blaine, Anoka County, Minnesota, 55449, United States"
45364,1880,,,River,Road,,Itasca County,1880 River Road,,Grand Rapids,Minnesota,55744,MN,"1880 RIVER ROAD, GRAND RAPIDS, MN 55744",47.22237712627541,-93.50295502980184,POINT (-93.50295502980184 47.22237712627541),"1880,  River Road , Grand Rapids, Itasca County, Minnesota, 55744, United States"
33960,251,,,5th,Street,East,Lyon County,251 5Th Street East,,Tracy,Minnesota,56175,MN,"251 5TH STREET EAST, TRACY, MN 56175",44.2322982100001,-95.60733268,POINT (-95.60733268 44.2322982100001),"251,  5th Street East, Tracy, Lyon County, Minnesota, 56175, United States"
17423,100,,State Highway,55,,East,Wright County,100 State Highway 55 East,,Maple Lake,Minnesota,55358,MN,"100 State Highway 55 East, Maple Lake, Minnesota 55358",45.232147,-94.001091,POINT (-94.001091 45.232147),"100, State Highway 55  East, Maple Lake, Wright County, Minnesota, 55358, United States"
63712,327,,,Central,Avenue,Southeast,Hennepin County,327 Central Avenue Southeast,,Minneapolis,Minnesota,55414,MN,"327 CENTRAL AVENUE SOUTHEAST, MINNEAPOLIS, MN 55414",44.98724812876538,-93.25498658252282,POINT (-93.25498658252282 44.98724812876538),"327,  Central Avenue Southeast, Minneapolis, Hennepin County, Minnesota, 55414, United States"
17750,105,North,,Minnesota,Street,,Brown County,105 North Minnesota Street,,New Ulm,Minnesota,56073,MN,"105 North Minnesota Street, New Ulm, Minnesota 56073",44.314607,-94.460213,POINT (-94.460213 44.314607),"105,North  Minnesota Street , New Ulm, Brown County, Minnesota, 56073, United States"
17995,4191,,,Second,Street,South,Pine County,4191 Second Street South,,Saint Cloud,Minnesota,56303,MN,"4191 Second Street South, Saint Cloud, Minnesota 56303",45.819085,-92.97111,POINT (-92.97111 45.819085),"4191,  Second Street South, Saint Cloud, Pine County, Minnesota, 56303, United States"
17810,607,South,,Smith,Avenue,,Ramsey County,607 South Smith Avenue,,Saint Paul,Minnesota,55107,MN,"607 South Smith Avenue, Saint Paul, Minnesota 55107",44.928069,-93.101951,POINT (-93.101951 44.928069),"607,South  Smith Avenue , Saint Paul, Ramsey County, Minnesota, 55107, United States"
51113,2939,,,Bunker Lake,Boulevard,Northwest,Anoka County,2939 Bunker Lake Blvd Nw,,Andover,Minnesota,55304,MN,"2939 BUNKER LAKE BLVD NW, ANDOVER, MN 55304",45.2205280349963,-93.34099269458618,POINT (-93.34099269458618 45.2205280349963),"2939,  Bunker Lake Boulevard Northwest, Andover, Anoka County, Minnesota, 55304, United States"
51901,4629,,,144th,Street,West,Dakota County,4629 144Th St W,,Apple Valley,Minnesota,55124,MN,"4629 144TH ST W, APPLE VALLEY, MN 55124",44.741391218859256,-93.1579479128072,POINT (-93.1579479128072 44.74139121885926),"4629,  144th Street West, Apple Valley, Dakota County, Minnesota, 55124, United States"
15540,1101,,,Hwy One,,East,Pennington County,1101 Hwy One East,,Thief River Falls,Minnesota,56701,MN,"1101 HWY ONE EAST, THIEF RIVER FALLS, MN 56701",48.12495500000006,-96.16236199999996,POINT (-96.16236199999996 48.12495500000006),"1101,  Hwy One  East, Thief River Falls, Pennington County, Minnesota, 56701, United States"
33931,200,North,,Elm,Street,,Mille Lacs County,200 North Elm St,,Onamia,Minnesota,56359,MN,"200 NORTH ELM ST, ONAMIA, MN 56359",46.07312569,-93.66240298,POINT (-93.66240298 46.07312569),"200,North  Elm Street , Onamia, Mille Lacs County, Minnesota, 56359, United States"
63018,2265,,,Bagnell Dam,Boulevard,,Camden County,2265 Bagnell Dam Boulevard,,Lake Ozark,Missouri,65049,MO,"2265 BAGNELL DAM BOULEVARD, LAKE OZARK, MO 65049",38.18772723165143,-92.64100563621282,POINT (-92.64100563621282 38.18772723165143),"2265,  Bagnell Dam Boulevard , Lake Ozark, Camden County, Missouri, 65049, United States"
43932,207,South,,Prairie,Street,,Stoddard County,207 South Prairie Street,,Bloomfield,Missouri,63825,MO,"207 SOUTH PRAIRIE STREET, BLOOMFIELD, MO 63825",36.88387850316844,-89.92859554418254,POINT (-89.92859554418254 36.88387850316844),"207,South  Prairie Street , Bloomfield, Stoddard County, Missouri, 63825, United States"
