location_id,AddressNumber,StreetNamePreDirectional,StreetNamePreType,StreetName,StreetNamePostType,StreetNamePostDirectional,county,address_1,address_2,city,state,zip,state_abbr,location_source_value,latitude,longitude,geometry,Nominatim_address,Primary RUCA Code 2010,rural,tribal,rural_tribal
632,66,,,Salmon,Street,,Hillsborough County,66 Salmon St,,Manchester,New Hampshire,3104,NH,"66 SALMON ST, MANCHESTER, NH 03104",43.00349700031728,-71.46149399994094,POINT (-71.46149399994094 43.00349700031728),"66,  Salmon Street , Manchester, Hillsborough County, New Hampshire, 3104, United States",1.0,0,0,0
459,13,,,Mount Gilboa,Road,,Cheshire County,13 Mount Gilboa Rd,,Westmoreland,New Hampshire,3467,NH,"13 MOUNT GILBOA RD, WESTMORELAND, NH 03467",42.99142199995543,-72.39056999968714,POINT (-72.39056999968714 42.99142199995543),"13,  Mount Gilboa Road , Westmoreland, Cheshire County, New Hampshire, 3467, United States",5.0,1,0,0
460,729,,,Stage,Road,,Belknap County,729 Stage Rd,,Gilmanton Iw,New Hampshire,3837,NH,"729 STAGE RD, GILMANTON IW, NH 03837",43.40541699996599,-71.30432000035366,POINT (-71.30432000035366 43.40541699996599),"729,  Stage Road , Gilmanton Iw, Belknap County, New Hampshire, 3837, United States",6.0,1,0,0
627,6,,,Branch Londonderry,Tpke,East,Merrimack County,6 Branch Londonderry Tpke E,,Bow,New Hampshire,3304,NH,"6 BRANCH LONDONDERRY TPKE E, BOW, NH 03304",43.131793000166056,-71.54725899969044,POINT (-71.54725899969044 43.13179300016606),"6,  Branch Londonderry Tpke East, Bow, Merrimack County, New Hampshire, 3304, United States",5.0,1,0,0
616,153,,,Ash,Street,,Hillsborough County,153 Ash St,,Manchester,New Hampshire,3104,NH,"153 ASH ST, MANCHESTER, NH 03104",42.99770600018242,-71.45508599991402,POINT (-71.45508599991402 42.99770600018242),"153,  Ash Street , Manchester, Hillsborough County, New Hampshire, 3104, United States",1.0,0,0,0
1607,184,,,Amherst,Street,,Hillsborough County,184 Amherst St,,Manchester,New Hampshire,3104,NH,"184 AMHERST ST, MANCHESTER, NH 03104",42.99183699977163,-71.45832100033877,POINT (-71.45832100033877 42.99183699977163),"184,  Amherst Street , Manchester, Hillsborough County, New Hampshire, 3104, United States",1.0,0,0,0
508,94,,,Linden,Street,,Rockingham County,94 Linden St,,Exeter,New Hampshire,3833,NH,"94 LINDEN ST, EXETER, NH 03833",42.965759000031134,-70.9647440004041,POINT (-70.9647440004041 42.96575900003113),"94,  Linden Street , Exeter, Rockingham County, New Hampshire, 3833, United States",1.0,0,0,0
28808,15,,,Aiken,Avenue,,Merrimack County,15 Aiken Avenue,,Franklin,New Hampshire,3235,NH,"15 AIKEN AVENUE, FRANKLIN, NH 03235",43.4484042600001,-71.64455273,POINT (-71.64455273 43.4484042600001),"15,  Aiken Avenue , Franklin, Merrimack County, New Hampshire, 3235, United States",7.0,1,0,0
18073,10,,,Al Paul,Lane,,Hillsborough County,10 Al Paul Lane,SUITE 204,Merrimack,New Hampshire,3054,NH,"10 AL PAUL LANE, SUITE 204, MERRIMACK, NH 03054",42.80415379500005,-71.48824389499998,POINT (-71.48824389499998 42.80415379500005),"10,  Al Paul Lane , Merrimack, Hillsborough County, New Hampshire, 3054, United States",1.0,0,0,0
395,17,,,Church,Lane,,Belknap County,17 Church Ln,,Sanbornton,New Hampshire,3269,NH,"17 CHURCH LN, SANBORNTON, NH 03269",43.50789899991542,-71.61465100037728,POINT (-71.61465100037728 43.50789899991542),"17,  Church Lane , Sanbornton, Belknap County, New Hampshire, 3269, United States",5.0,1,0,0
1605,468,South,,Main,Street,,Hillsborough County,468 S Main St,,Manchester,New Hampshire,3102,NH,"468 S MAIN ST, MANCHESTER, NH 03102",42.97591100011819,-71.47950299985384,POINT (-71.47950299985384 42.97591100011819),"468,South  Main Street , Manchester, Hillsborough County, New Hampshire, 3102, United States",1.0,0,0,0
644,227,,,Londonderry,Tnpk,,Merrimack County,227 Londonderry Tnpk,,Hooksett,New Hampshire,3106,NH,"227 LONDONDERRY TNPK, HOOKSETT, NH 03106",43.04029899986294,-71.42095699992554,POINT (-71.42095699992554 43.04029899986294),"227,  Londonderry Tnpk , Hooksett, Merrimack County, New Hampshire, 3106, United States",1.0,0,0,0
486,1,,,Railroad,Avenue,,Rockingham County,1 Railroad Ave,,Newfields,New Hampshire,3856,NH,"1 RAILROAD AVE, NEWFIELDS, NH 03856",43.03915700020663,-70.93534799996715,POINT (-70.93534799996715 43.03915700020663),"1,  Railroad Avenue , Newfields, Rockingham County, New Hampshire, 3856, United States",1.0,0,0,0
33029,1320,,,Black Horse,Pike,,Camden County,1320 Black Horse Pike,,Glendora,New Jersey,8029,NJ,"1320 Black Horse Pike, Glendora, NJ 08029",39.8439129999962,-75.07055000026065,POINT (-75.07055000026065 39.8439129999962),"1320,  Black Horse Pike , Glendora, Camden County, New Jersey, 8029, United States",1.0,0,0,0
28839,530,,,New Brunswick,Avenue,,Middlesex County,530 New Brunswick Avenue,,Perth Amboy,New Jersey,8861,NJ,"530 NEW BRUNSWICK AVENUE, PERTH AMBOY, NJ 08861",40.5189625300001,-74.28110265,POINT (-74.28110264999999 40.5189625300001),"530,  New Brunswick Avenue , Perth Amboy, Middlesex County, New Jersey, 8861, United States",1.0,0,0,0
219,46,,,Vance,Avenue,,Camden County,46 Vance Ave,,Sicklerville,New Jersey,8081,NJ,"46 VANCE AVE, SICKLERVILLE, NJ 08081",39.75457100015276,-75.0134560003267,POINT (-75.0134560003267 39.75457100015276),"46,  Vance Avenue , Sicklerville, Camden County, New Jersey, 8081, United States",1.0,0,0,0
28853,2,,,Centre,Plaza,,Monmouth County,2 Centre Plaza,,Tinton Falls,New Jersey,7724,NJ,"2 CENTRE PLAZA, TINTON FALLS, NJ 07724",40.28283465,-74.0797254399999,POINT (-74.0797254399999 40.28283465),"2,  Centre Plaza , Tinton Falls, Monmouth County, New Jersey, 7724, United States",1.0,0,0,0
32391,7,,,Schlottfeld,Lane,,Middlesex County,7 Schlottfeld Ln,,Parlin,New Jersey,8859,NJ,"7 Schlottfeld Ln, Parlin, NJ 08859",40.45571500020852,-74.28048400037815,POINT (-74.28048400037815 40.45571500020852),"7,  Schlottfeld Lane , Parlin, Middlesex County, New Jersey, 8859, United States",1.0,0,0,0
25792,123,,,Henderson,Road,,Middlesex County,123 Henderson Road,,Kendall Park,New Jersey,8824,NJ,"123 Henderson Road, Kendall Park, NJ 08824",40.42593798119428,-74.53100229866777,POINT (-74.53100229866777 40.42593798119428),"123,  Henderson Road , Kendall Park, Middlesex County, New Jersey, 8824, United States",1.0,0,0,0
1848,100,,,Livingston,Avenue,,Middlesex County,100 Livingston Ave,,New Brunswick,New Jersey,8901,NJ,"100 LIVINGSTON AVE, NEW BRUNSWICK, NJ 08901",40.490248000008414,-74.4472310000969,POINT (-74.44723100009691 40.49024800000841),"100,  Livingston Avenue , New Brunswick, Middlesex County, New Jersey, 8901, United States",1.0,0,0,0
31739,1,,,Lincoln,Avenue,,Essex County,1 Lincoln Ave,,Newark,New Jersey,7104,NJ,"1 Lincoln AVe, Newark, NJ 07104",40.766249000191024,-74.16578699979888,POINT (-74.16578699979888 40.76624900019102),"1,  Lincoln Avenue , Newark, Essex County, New Jersey, 7104, United States",1.0,0,0,0
31339,100,,,Elizabeth,Avenue,,Bergen County,100 Elizabeth Ave,,Teaneck,New Jersey,7666,NJ,"100 ELIZABETH AVE, TEANECK, NJ 07666",40.89164100020467,-74.0083620001414,POINT (-74.0083620001414 40.89164100020467),"100,  Elizabeth Avenue , Teaneck, Bergen County, New Jersey, 7666, United States",1.0,0,0,0
32193,1615,,,Hurffville,Road,,Gloucester County,1615 Hurffville Road,,Deptford,New Jersey,8096,NJ,"1615 Hurffville Road, Deptford, NJ 08096",39.82379999976066,-75.09029999987288,POINT (-75.09029999987288 39.82379999976066),"1615,  Hurffville Road , Deptford, Gloucester County, New Jersey, 8096, United States",1.0,0,0,0
28868,355,,,Grand,Street,,Hudson County,355 Grand Street,,Jersey City,New Jersey,7302,NJ,"355 GRAND STREET, JERSEY CITY, NJ 07302",40.7163480900001,-74.0506008799999,POINT (-74.05060087999991 40.7163480900001),"355,  Grand Street , Jersey City, Hudson County, New Jersey, 7302, United States",1.0,0,0,0
28877,425,,,Jack Martin,Boulevard,,Ocean County,425 Jack Martin Blvd,,Brick,New Jersey,8724,NJ,"425 JACK MARTIN BLVD, BRICK, NJ 08724",40.0771830100001,-74.13144684,POINT (-74.13144684 40.0771830100001),"425,  Jack Martin Boulevard , Brick, Ocean County, New Jersey, 8724, United States",1.0,0,0,0
30217,1,,,Insights,Drive,,Passaic County,1 Insights Drive,,Clifton,New Jersey,7012,NJ,"1 Insights Drive, Clifton, NJ 07012",40.84919999973656,-74.16219999991993,POINT (-74.16219999991993 40.84919999973656),"1,  Insights Drive , Clifton, Passaic County, New Jersey, 7012, United States",1.0,0,0,0
25727,205,,,Prospect,Avenue,,Bergen County,205 Prospect Avenue,,Dumont,New Jersey,7628,NJ,"205 Prospect Avenue, Dumont, NJ 07628",40.94281336184166,-74.00283469224937,POINT (-74.00283469224937 40.94281336184166),"205,  Prospect Avenue , Dumont, Bergen County, New Jersey, 7628, United States",1.0,0,0,0
25732,150,West,,Burlington,Street,,Burlington County,150 West Burlington Street,,Bordentown,New Jersey,8505,NJ,"150 West Burlington Street, Bordentown, NJ 08505",40.14369169213524,-74.71209634568814,POINT (-74.71209634568814 40.14369169213524),"150,West  Burlington Street , Bordentown, Burlington County, New Jersey, 8505, United States",1.0,0,0,0
28837,750,,,Brunswick,Avenue,,Mercer County,750 Brunswick Ave,,Trenton,New Jersey,8638,NJ,"750 BRUNSWICK AVE, TRENTON, NJ 08638",40.2359876900001,-74.7521968199999,POINT (-74.7521968199999 40.2359876900001),"750,  Brunswick Avenue , Trenton, Mercer County, New Jersey, 8638, United States",1.0,0,0,0
25928,280,,,Pleasant Valley,Way,,Essex County,280 Pleasant Valley Way,,West Orange,New Jersey,7052,NJ,"280 Pleasant Valley Way, West Orange, NJ 07052",40.8157566606071,-74.25636940749894,POINT (-74.25636940749894 40.8157566606071),"280,  Pleasant Valley Way , West Orange, Essex County, New Jersey, 7052, United States",1.0,0,0,0
25949,85,,,Stratton,Street,South,Middlesex County,85 Stratton Street South,,Piscataway,New Jersey,8854,NJ,"85 Stratton Street South, Piscataway, NJ 08854",40.5564575229264,-74.49428213429341,POINT (-74.49428213429341 40.5564575229264),"85,  Stratton Street South, Piscataway, Middlesex County, New Jersey, 8854, United States",1.0,0,0,0
18134,199,,,Joe Parker,Road,,Ocean County,199 Joe Parker Road,,Lakewood,New Jersey,8701,NJ,"199 JOE PARKER ROAD, LAKEWOOD, NJ 08701",40.09973800000007,-74.16964499999995,POINT (-74.16964499999995 40.09973800000007),"199,  Joe Parker Road , Lakewood, Ocean County, New Jersey, 8701, United States",1.0,0,0,0
596,12,,,Clinton,Avenue,,Hudson County,12 Clinton Ave,APT 1,Jersey City,New Jersey,7304,NJ,"12 CLINTON AVE APT 1, JERSEY CITY, NJ 07304",40.71517599973034,-74.07131799958104,POINT (-74.07131799958104 40.71517599973034),"12,  Clinton Avenue , Jersey City, Hudson County, New Jersey, 7304, United States",1.0,0,0,0
28858,30,,,Prospect,Avenue,,Bergen County,30 Prospect Ave,,Hackensack,New Jersey,7601,NJ,"30 PROSPECT AVE, HACKENSACK, NJ 07601",40.88386346,-74.05619386,POINT (-74.05619385999999 40.88386346),"30,  Prospect Avenue , Hackensack, Bergen County, New Jersey, 7601, United States",1.0,0,0,0
28832,218,,,Sunset,Road,,Burlington County,218 Sunset Road,,Willingboro,New Jersey,8046,NJ,"218 SUNSET ROAD, WILLINGBORO, NJ 08046",40.0466566900001,-74.8806519299999,POINT (-74.8806519299999 40.0466566900001),"218,  Sunset Road , Willingboro, Burlington County, New Jersey, 8046, United States",1.0,0,0,0
6716,9,,,Grazing Elk,Drive,,Santa Fe County,9 Grazing Elk Dr,,Santa Fe,New Mexico,87506,NM,"9 GRAZING ELK DR, SANTA FE, NM 87506",35.89394599994181,-106.02474299957154,POINT (-106.0247429995715 35.89394599994181),"9,  Grazing Elk Drive , Santa Fe, Santa Fe County, New Mexico, 87506, United States",2.0,0,1,0
32877,2700,,,Palmilla,Road,Northwest,Valencia County,2700 Palmilla Rd Nw,,Los Lunas,New Mexico,87031,NM,"2700 Palmilla Rd NW, Los Lunas, NM 87031",34.81829799984626,-106.76802699961836,POINT (-106.7680269996184 34.81829799984626),"2700,  Palmilla Road Northwest, Los Lunas, Valencia County, New Mexico, 87031, United States",2.0,0,0,0
6702,25,,,Park,Road,,Santa Fe County,25 Park Rd,,Edgewood,New Mexico,87015,NM,"25 PARK RD, EDGEWOOD, NM 87015",35.065877999713834,-106.18203099985996,POINT (-106.18203099986 35.06587799971383),"25,  Park Road , Edgewood, Santa Fe County, New Mexico, 87015, United States",2.0,0,0,0
12454,109,,,Tucker,Avenue,,Curry County,109 Tucker Ave,,Clovis,New Mexico,88101,NM,"109 TUCKER AVE, CLOVIS, NM 88101",34.42984300004652,-103.22406099969628,POINT (-103.2240609996963 34.42984300004652),"109,  Tucker Avenue , Clovis, Curry County, New Mexico, 88101, United States",4.0,1,0,0
12498,2112,,,La Posada,Drive,Southwest,Bernalillo County,2112 La Posada Dr Sw,,Albuquerque,New Mexico,87105,NM,"2112 LA POSADA DR SW, ALBUQUERQUE, NM 87105",35.044190000178524,-106.700268000307,POINT (-106.700268000307 35.04419000017852),"2112,  La Posada Drive Southwest, Albuquerque, Bernalillo County, New Mexico, 87105, United States",1.0,0,0,0
12248,8888,,,Harper,Drive,Northeast,Bernalillo County,8888 Harper Dr Ne,,Albuquerque,New Mexico,87111,NM,"8888 HARPER DR NE, ALBUQUERQUE, NM 87111",35.15637399985858,-106.5445449999908,POINT (-106.5445449999908 35.15637399985858),"8888,  Harper Drive Northeast, Albuquerque, Bernalillo County, New Mexico, 87111, United States",1.0,0,0,0
35558,28,,Camino,Justicia,,,Santa Fe County,28 Camino Justicia,,Santa Fe,New Mexico,87508,NM,"28 CAMINO JUSTICIA, SANTA FE, NM 87508",35.5627800806599,-106.05028381552472,POINT (-106.0502838155247 35.5627800806599),"28, Camino Justicia  , Santa Fe, Santa Fe County, New Mexico, 87508, United States",1.0,0,0,0
12425,364,,,Macleod,Road,,Doña Ana County,364 Macleod Rd,,Las Cruces,New Mexico,88001,NM,"364 MACLEOD RD, LAS CRUCES, NM 88001",32.31740400030749,-106.75215199976518,POINT (-106.7521519997652 32.31740400030749),"364,  Macleod Road , Las Cruces, Doña Ana County, New Mexico, 88001, United States",1.0,0,0,0
14053,10900,,,Menaul,Boulevard,Northeast,Bernalillo County,10900 Menaul Blvd Ne,STE D,Albuquerque,New Mexico,87112,NM,"10900 MENAUL BLVD NE STE D, ALBUQUERQUE, NM 87112",35.10875299975844,-106.51909199998327,POINT (-106.5190919999833 35.10875299975844),"10900,  Menaul Boulevard Northeast, Albuquerque, Bernalillo County, New Mexico, 87112, United States",1.0,0,0,0
28936,4701,,,Montgomery,Boulevard,Northeast,Bernalillo County,4701 Montgomery Boulevard Ne,,Albuquerque,New Mexico,87109,NM,"4701 MONTGOMERY BOULEVARD NE, ALBUQUERQUE, NM 87109",35.13176802,-106.59100256,POINT (-106.59100256 35.13176802),"4701,  Montgomery Boulevard Northeast, Albuquerque, Bernalillo County, New Mexico, 87109, United States",1.0,0,0,0
12402,301,,,Chama,Street,Northeast,Bernalillo County,301 Chama St Ne,,Albuquerque,New Mexico,87108,NM,"301 CHAMA ST NE, ALBUQUERQUE, NM 87108",35.080500000226664,-106.5663750001344,POINT (-106.5663750001344 35.08050000022666),"301,  Chama Street Northeast, Albuquerque, Bernalillo County, New Mexico, 87108, United States",1.0,0,0,0
12325,508,,,Swope Park,Avenue,Northeast,Bernalillo County,508 Swope Park Ave Ne,,Albuquerque,New Mexico,87123,NM,"508 SWOPE PARK AVE NE, ALBUQUERQUE, NM 87123",35.07516999968155,-106.52487700039435,POINT (-106.5248770003944 35.07516999968155),"508,  Swope Park Avenue Northeast, Albuquerque, Bernalillo County, New Mexico, 87123, United States",1.0,0,0,0
12399,1910,,,Peterson,Drive,,Grant County,1910 Peterson Dr,,Silver City,New Mexico,88061,NM,"1910 PETERSON DR, SILVER CITY, NM 88061",32.783481999669526,-108.22655400008333,POINT (-108.2265540000833 32.78348199966953),"1910,  Peterson Drive , Silver City, Grant County, New Mexico, 88061, United States",4.0,1,0,0
24141,1701,,,Arenal,Road,Southwest,Bernalillo County,1701 Arenal Road Southwest,,Albuquerque,New Mexico,87105,NM,"1701 Arenal Road Southwest, Albuquerque, NM 87105",35.05396076773667,-106.68020538248436,POINT (-106.6802053824844 35.05396076773667),"1701,  Arenal Road Southwest, Albuquerque, Bernalillo County, New Mexico, 87105, United States",1.0,0,0,0
24504,2901,South,,2nd,Street,,Quay County,2901 South 2Nd Street,,Tucumcari,New Mexico,88401,NM,"2901 South 2nd Street, Tucumcari, NM 88401",35.15062961461577,-103.7265192700442,POINT (-103.7265192700442 35.15062961461577),"2901,South  2nd Street , Tucumcari, Quay County, New Mexico, 88401, United States",7.0,1,0,0
12303,333,,,Bryce,Avenue,,Los Alamos County,333 Bryce Ave,,Los Alamos,New Mexico,87544,NM,"333 BRYCE AVE, LOS ALAMOS, NM 87544",35.82379399970014,-106.20139600040604,POINT (-106.201396000406 35.82379399970014),"333,  Bryce Avenue , Los Alamos, Los Alamos County, New Mexico, 87544, United States",7.0,1,0,0
12356,575,North,,Main,Street,,Doña Ana County,575 N Main St,,Las Cruces,New Mexico,88001,NM,"575 N MAIN ST, LAS CRUCES, NM 88001",32.3137029998679,-106.77973299998465,POINT (-106.7797329999846 32.3137029998679),"575,North  Main Street , Las Cruces, Doña Ana County, New Mexico, 88001, United States",1.0,0,0,0
19058,2850,,,Weddell,Street,,Doña Ana County,2850 Weddell Street,,Las Cruces,New Mexico,88003,NM,"2850 WEDDELL STREET, LAS CRUCES, NM 88003",32.28287500000004,-106.74784099999992,POINT (-106.7478409999999 32.28287500000004),"2850,  Weddell Street , Las Cruces, Doña Ana County, New Mexico, 88003, United States",1.0,0,0,0
21208,800,West,,Hobbs,Street,,Chaves County,800 W Hobbs St,,Roswell,New Mexico,88201,NM,"800 W HOBBS ST, Roswell, New Mexico 88201",33.372375,-104.533311,POINT (-104.533311 33.372375),"800,West  Hobbs Street , Roswell, Chaves County, New Mexico, 88201, United States",4.0,1,0,0
10586,10832,,,Prospect,Avenue,Northeast,Bernalillo County,10832 Prospect Ave Ne,,Albuquerque,New Mexico,87112,NM,"10832 PROSPECT AVE NE, ALBUQUERQUE, NM 87112",35.10807700006614,-106.52152399996884,POINT (-106.5215239999688 35.10807700006614),"10832,  Prospect Avenue Northeast, Albuquerque, Bernalillo County, New Mexico, 87112, United States",1.0,0,0,0
14507,6739,,,Academy,Road,Northeast,Bernalillo County,6739 Academy Rd Ne,STE 320,Albuquerque,New Mexico,87109,NM,"6739 ACADEMY RD NE STE 320, ALBUQUERQUE, NM 87109",35.14541799996677,-106.5677209998235,POINT (-106.5677209998235 35.14541799996677),"6739,  Academy Road Northeast, Albuquerque, Bernalillo County, New Mexico, 87109, United States",1.0,0,0,0
12430,137,East,,5th,Street,,Harding County,137 E 5Th St,,Roy,New Mexico,87743,NM,"137 E 5TH ST, ROY, NM 87743",35.9456869997369,-104.1959139998228,POINT (-104.1959139998228 35.9456869997369),"137,East  5th Street , Roy, Harding County, New Mexico, 87743, United States",8.0,1,0,0
33202,9430,,,Del Webb,Boulevard,,Clark County,9430 Del Webb Boulevard,,Las Vegas,Nevada,89134,NV,"9430 DEL WEBB BOULEVARD, LAS VEGAS, NV 89134",36.15936561095824,-115.17066057110178,POINT (-115.1706605711018 36.15936561095824),"9430,  Del Webb Boulevard , Las Vegas, Clark County, Nevada, 89134, United States",1.0,0,0,0
8162,2991,,,Emerson,Avenue,,Clark County,2991 Emerson Ave,,Las Vegas,Nevada,89121,NV,"2991 EMERSON AVE, LAS VEGAS, NV 89121",36.12598299995191,-115.11028199990903,POINT (-115.110281999909 36.12598299995191),"2991,  Emerson Avenue , Las Vegas, Clark County, Nevada, 89121, United States",1.0,0,0,0
28800,855,,,6th,Street,,Pershing County,855 6Th St,,Lovelock,Nevada,89419,NV,"855 6TH ST, LOVELOCK, NV 89419",40.17598617,-118.48211098,POINT (-118.48211098 40.17598617),"855,  6th Street , Lovelock, Pershing County, Nevada, 89419, United States",10.0,1,0,0
14168,11000,,,Lemmon,Drive,,Washoe County,11000 Lemmon Dr,,Reno,Nevada,89506,NV,"11000 LEMMON DR, RENO, NV 89506",39.66476499982845,-119.82981999955416,POINT (-119.8298199995542 39.66476499982845),"11000,  Lemmon Drive , Reno, Washoe County, Nevada, 89506, United States",1.0,0,0,0
6713,269,,,Helmsdale,Drive,,Clark County,269 Helmsdale Dr,,Henderson,Nevada,89014,NV,"269 HELMSDALE DR, HENDERSON, NV 89014",36.04692600030727,-115.05696200035013,POINT (-115.0569620003501 36.04692600030727),"269,  Helmsdale Drive , Henderson, Clark County, Nevada, 89014, United States",1.0,0,0,0
33270,1425,West,,Lake Mead,Boulevard,,Clark County,1425 West Lake Mead Boulevard,,Las Vegas,Nevada,89106,NV,"1425 WEST LAKE MEAD BOULEVARD, LAS VEGAS, NV 89106",36.1452195645176,-115.17661827621949,POINT (-115.1766182762195 36.1452195645176),"1425,West  Lake Mead Boulevard , Las Vegas, Clark County, Nevada, 89106, United States",1.0,0,0,0
6307,55,,,Thoroughbred,Circle,,Washoe County,55 Thoroughbred Cir,,Reno,Nevada,89508,NV,"55 THOROUGHBRED CIR, RENO, NV 89508",39.831723000122906,-119.9574250002488,POINT (-119.9574250002488 39.83172300012291),"55,  Thoroughbred Circle , Reno, Washoe County, Nevada, 89508, United States",2.0,0,0,0
33685,411,North,,Main,Street,,Eureka County,411 N Main St,,Eureka,Nevada,89316,NV,"411 N MAIN ST, EUREKA, NV 89316",39.51696984102294,-115.9623946026256,POINT (-115.9623946026256 39.51696984102294),"411,North  Main Street , Eureka, Eureka County, Nevada, 89316, United States",10.0,1,0,0
14159,8100,,,Westcliff,Drive,,Clark County,8100 Westcliff Dr,,Las Vegas,Nevada,89145,NV,"8100 WESTCLIFF DR, LAS VEGAS, NV 89145",36.173928000306255,-115.26920100029196,POINT (-115.269201000292 36.17392800030625),"8100,  Westcliff Drive , Las Vegas, Clark County, Nevada, 89145, United States",1.0,0,0,0
14329,1000,East,,St Louis,Avenue,,Clark County,1000 E St Louis Ave,,Las Vegas,Nevada,89104,NV,"1000 E ST LOUIS AVE, LAS VEGAS, NV 89104",36.14781099990938,-115.14147199974876,POINT (-115.1414719997488 36.14781099990938),"1000,East  St Louis Avenue , Las Vegas, Clark County, Nevada, 89104, United States",1.0,0,0,0
7414,5100,,,Smoke Ranch,Road,,Clark County,5100 Smoke Ranch Rd,,Las Vegas,Nevada,89108,NV,"5100 SMOKE RANCH RD, LAS VEGAS, NV 89108",36.2028679998994,-115.2099699999252,POINT (-115.2099699999252 36.2028679998994),"5100,  Smoke Ranch Road , Las Vegas, Clark County, Nevada, 89108, United States",1.0,0,0,0
15968,530,,,Cranleigh,Drive,,Washoe County,530 Cranleigh Dr,,Reno,Nevada,89512,NV,"530 CRANLEIGH DR, RENO, NV 89512",39.54339300004768,-119.80724999961886,POINT (-119.8072499996189 39.54339300004768),"530,  Cranleigh Drive , Reno, Washoe County, Nevada, 89512, United States",1.0,0,0,0
14334,2115,,,Timber,Way,,Washoe County,2115 Timber Way,,Reno,Nevada,89512,NV,"2115 TIMBER WAY, RENO, NV 89512",39.5492079998978,-119.8007510002537,POINT (-119.8007510002537 39.5492079998978),"2115,  Timber Way , Reno, Washoe County, Nevada, 89512, United States",1.0,0,0,0
33176,190,North,,Boulder,Highway,,Clark County,190 North Boulder Highway,,Henderson,Nevada,89015,NV,"190 NORTH BOULDER HIGHWAY, HENDERSON, NV 89015",36.11502748389835,-115.1387608204409,POINT (-115.1387608204409 36.11502748389835),"190,North  Boulder Highway , Henderson, Clark County, Nevada, 89015, United States",1.0,0,0,0
8423,2013,,,White Falls,Street,,Clark County,2013 White Falls St,,Las Vegas,Nevada,89128,NV,"2013 WHITE FALLS ST, LAS VEGAS, NV 89128",36.19815900003275,-115.26845300010432,POINT (-115.2684530001043 36.19815900003275),"2013,  White Falls Street , Las Vegas, Clark County, Nevada, 89128, United States",1.0,0,0,0
8155,2121,East,,Tropicana,Avenue,,Clark County,2121 E Tropicana Ave,STE 1,Las Vegas,Nevada,89119,NV,"2121 E TROPICANA AVE STE 1, LAS VEGAS, NV 89119",36.1003240000074,-115.12307299984852,POINT (-115.1230729998485 36.1003240000074),"2121,East  Tropicana Avenue , Las Vegas, Clark County, Nevada, 89119, United States",1.0,0,0,0
28773,1155,,,Mill,Street,,Washoe County,1155 Mill St,,Reno,Nevada,89502,NV,"1155 MILL ST, RENO, NV 89502",39.5259415900001,-119.79648602,POINT (-119.79648602 39.5259415900001),"1155,  Mill Street , Reno, Washoe County, Nevada, 89502, United States",1.0,0,0,0
6217,6569,,,Avon,Court,,Clark County,6569 Avon Ct,,Las Vegas,Nevada,89108,NV,"6569 AVON CT, LAS VEGAS, NV 89108",36.20799300023192,-115.2378209995831,POINT (-115.2378209995831 36.20799300023192),"6569,  Avon Court , Las Vegas, Clark County, Nevada, 89108, United States",1.0,0,0,0
33203,6435,,,Aliante,Parkway,,Clark County,6435 Aliante Parkway,,North Las Vegas,Nevada,89084,NV,"6435 ALIANTE PARKWAY, NORTH LAS VEGAS, NV 89084",36.01207553371297,-115.13413456679626,POINT (-115.1341345667963 36.01207553371297),"6435,  Aliante Parkway , North Las Vegas, Clark County, Nevada, 89084, United States",1.0,0,0,0
14140,3310,South,,Nellis,Boulevard,,Clark County,3310 S Nellis Blvd,STE 22,Las Vegas,Nevada,89121,NV,"3310 S NELLIS BLVD STE 22, LAS VEGAS, NV 89121",36.128640999938966,-115.06520700033582,POINT (-115.0652070003358 36.12864099993897),"3310,South  Nellis Boulevard , Las Vegas, Clark County, Nevada, 89121, United States",1.0,0,0,0
7653,5589,South,,Rainbow,Boulevard,,Clark County,5589 S Rainbow Blvd,STE 100,Las Vegas,Nevada,89118,NV,"5589 S RAINBOW BLVD STE 100, LAS VEGAS, NV 89118",36.08674100005276,-115.24287700007314,POINT (-115.2428770000731 36.08674100005276),"5589,South  Rainbow Boulevard , Las Vegas, Clark County, Nevada, 89118, United States",1.0,0,0,0
10556,953,East,,Sahara,Avenue,,Clark County,953 E Sahara Ave,K7 203,Las Vegas,Nevada,89104,NV,"953 E SAHARA AVE K7 203, LAS VEGAS, NV 89104",36.14395299995672,-115.14197899991196,POINT (-115.141978999912 36.14395299995672),"953,East  Sahara Avenue , Las Vegas, Clark County, Nevada, 89104, United States",1.0,0,0,0
29808,290,,,Broadway,,,New York County,290 Broadway,Fl 10,New York,New York,10007,NY,"290 Broadway Fl 10, New York, NY 10007",40.71472099989665,-74.00499199999744,POINT (-74.00499199999744 40.71472099989665),"290,  Broadway  , New York, New York County, New York, 10007, United States",1.0,0,0,0
29035,50,,,Leroy,Street,,St. Lawrence County,50 Leroy Street,,Potsdam,New York,13676,NY,"50 LEROY STREET, POTSDAM, NY 13676",44.67651062,-74.98211632,POINT (-74.98211632 44.67651062),"50,  Leroy Street , Potsdam, St. Lawrence County, New York, 13676, United States",7.0,1,0,0
3091,1800,,,Bedford,Avenue,,Kings County,1800 Bedford Ave,,Brooklyn,New York,11225,NY,"1800 BEDFORD AVE, BROOKLYN, NY 11225",40.66159799995608,-73.95703799965159,POINT (-73.95703799965159 40.66159799995608),"1800,  Bedford Avenue , Brooklyn, Kings County, New York, 11225, United States",1.0,0,0,0
